Household income,Home Ownership,Count of household members,Household in urban/rural area,population density,Price of Gasoline Affects Travel,Travel is a Financial Burden,Age,Gender,Educational Attainment,More than One Job,Job Category,Count of Car Share Program Usage,Trip Time to Work in Minutes,Best estimate of annual miles,Count of household vehicles,count of children in household,Relationship,Full-Time or Part-Time Worker,Count of Walk Trips,Count of Bike Trips,Level of Physical Activity,Count of adult household members,Public Transportation or Taxi, Passenger to Friend/Family Member or Rental Car, Bicycle or Walk,Race African,Race Asian,Race American Indian,Race Native Hawaiian,Multiple Response Race
11,1,2,1,2,3,3,53,1,4,2,4,0,20,17619.7366005185,3,0,1,1,3,1,2,2,2,3,4,0,0,0,0,0
5,2,3,1,7,2,3,44,1,2,2,4,0,10,3391.50412186349,3,0,1,2,2,0,2,2,1,4,3,0,1,0,0,0
6,1,3,1,5,2,3,33,0,4,2,4,0,60,11845.3248158626,2,1,2,1,1,0,1,2,3,3,2,0,0,0,0,0
7,2,1,2,4,5,5,32,0,4,1,1,0,10,9132.16328559242,1,0,1,1,0,0,1,1,2,1,4,0,1,0,0,0
7,2,2,1,5,3,3,58,0,2,2,1,0,20,12765.0698732591,4,0,1,1,25,0,2,2,4,4,4,0,0,0,0,0
11,1,2,1,6,4,3,73,1,4,2,4,0,12,7213.54853696447,2,0,1,1,0,0,1,2,4,4,4,0,0,0,0,0
10,1,4,1,4,2,3,60,0,4,2,2,0,55,3671.12767225913,6,0,1,1,0,0,2,4,1,1,4,0,0,0,0,0
10,1,1,2,4,5,5,51,0,5,2,4,0,25,15084.7637119115,3,0,1,1,7,0,2,1,4,4,4,1,0,0,0,0
8,1,4,1,6,2,2,47,0,3,2,1,0,10,13000.0,4,0,2,1,0,0,3,4,4,4,4,0,0,0,0,0
7,1,2,1,5,1,2,47,0,4,2,2,0,12,4507.2651911218,4,0,1,1,0,0,2,2,2,3,2,0,0,0,0,0
4,1,1,2,1,1,1,52,1,3,1,2,0,75,14852.5264839738,1,0,1,2,7,0,2,1,4,1,1,0,0,0,0,0
6,1,5,1,5,1,4,55,1,5,2,4,0,10,16855.4436471915,2,0,1,1,1,0,1,2,4,4,4,1,0,0,0,0
7,1,4,1,4,3,2,28,1,3,2,4,0,10,2539.74228435058,4,0,3,1,1,0,3,4,4,4,4,0,0,0,0,0
7,1,4,2,1,2,2,28,1,5,2,4,0,20,5084.52222749006,4,0,3,1,2,0,2,4,4,4,4,0,0,0,0,0
10,1,2,1,2,2,4,59,0,5,2,4,0,30,8769.05536144768,2,0,1,1,3,0,3,2,2,3,4,0,0,0,0,0
11,1,2,1,3,2,2,54,0,4,2,4,0,50,7969.30282058448,3,0,1,1,5,0,2,2,1,4,3,0,0,0,0,0
6,1,3,1,4,3,3,53,1,2,2,2,0,5,10857.5540316476,2,0,2,2,0,0,2,2,3,3,3,0,0,0,0,0
6,1,2,1,4,5,4,37,0,4,2,3,0,26,17538.2200912162,3,0,2,1,0,0,2,2,3,3,3,0,0,0,0,0
3,2,1,1,6,4,1,25,1,5,2,4,0,15,26082.6853263565,1,0,1,2,2,0,2,1,4,3,2,0,1,0,0,0
4,1,2,1,5,1,2,44,1,5,2,3,0,25,30986.316647562,2,0,1,1,7,0,2,1,4,1,4,0,0,0,0,0
11,1,3,2,1,3,3,45,0,2,2,4,0,50,11746.0671955153,3,0,1,1,9,0,3,3,4,4,2,0,0,0,0,0
10,1,1,1,2,5,5,54,0,5,2,4,0,8,10937.9099737067,1,0,1,2,14,2,3,1,2,1,1,0,0,0,0,0
8,1,1,1,5,2,2,53,0,5,2,4,0,20,5580.96428777957,3,0,1,1,7,0,2,1,4,1,4,0,0,0,0,0
8,2,2,2,3,2,2,57,1,5,1,4,0,10,12390.5046245491,3,0,1,2,2,0,1,2,4,3,4,0,0,0,0,0
6,2,2,1,5,2,3,47,0,5,2,4,0,45,4600.82440617109,2,0,1,1,0,0,2,2,1,4,4,0,0,0,0,0
11,1,2,1,6,2,2,57,0,5,2,4,0,30,10521.5366189599,3,0,2,1,0,0,2,2,2,1,4,0,0,0,0,0
6,1,2,1,5,4,3,63,1,5,2,4,0,30,15133.0084159208,2,0,2,1,2,0,2,2,4,4,4,0,0,0,0,0
9,1,3,1,6,5,5,47,1,5,2,4,0,40,26077.9092307368,2,0,1,1,4,0,2,2,1,3,4,0,0,0,0,0
10,1,3,1,5,5,5,23,0,3,2,1,0,25,9935.36240332946,4,0,3,1,5,0,3,3,4,1,4,0,0,0,0,0
9,1,4,1,6,2,2,65,0,5,2,4,0,30,9487.76167615525,2,0,2,1,4,0,2,4,1,1,2,0,0,0,0,0
7,2,2,1,6,4,4,28,0,4,2,4,0,10,12203.72971171,2,0,1,1,3,4,3,2,3,3,3,0,0,0,0,0
11,1,1,1,4,2,4,59,1,5,2,4,0,35,28774.3279019133,1,0,1,1,1,0,3,1,2,3,3,0,0,0,0,0
7,1,2,1,3,4,4,60,0,4,2,4,0,5,2142.56938842306,4,0,2,1,0,0,2,2,4,4,4,0,0,0,0,0
7,1,2,2,1,3,5,62,1,3,2,2,0,15,21428.921081466,2,0,1,1,3,0,2,2,4,4,4,0,0,0,0,0
6,2,1,1,5,4,5,35,0,5,1,4,0,34,19517.5100515776,2,0,1,1,2,1,2,1,2,4,3,1,0,0,0,0
10,1,4,1,6,3,4,60,0,4,2,4,0,15,13834.6155503066,3,0,1,1,14,1,2,2,3,1,3,0,0,0,0,0
4,1,2,1,3,2,3,63,1,3,2,1,0,15,10983.0316702418,2,0,1,1,4,0,3,2,2,4,4,0,0,0,0,0
8,1,3,1,6,2,3,39,1,5,2,1,0,10,11071.8367697139,2,0,2,2,1,2,1,2,4,4,4,0,0,0,0,0
6,1,1,2,1,2,3,62,0,2,2,1,0,27,10310.7127035353,2,0,1,1,0,0,3,1,4,2,4,0,0,0,0,0
11,1,1,1,5,5,1,59,1,4,2,2,0,20,12412.2091415284,2,0,1,2,0,0,1,1,4,3,4,0,1,0,0,0
9,1,2,1,2,2,2,33,0,4,2,4,0,25,11368.104817708,3,0,1,1,0,0,2,2,2,4,4,0,0,0,0,0
6,1,2,1,3,5,4,57,0,3,2,4,0,40,11058.6046574252,3,0,1,1,7,0,2,2,4,4,4,0,0,0,0,0
10,1,2,2,1,3,3,30,1,3,2,2,0,15,13770.1987542878,2,0,2,1,3,0,2,2,2,3,4,0,0,0,0,0
4,2,2,1,3,1,1,35,1,2,2,1,0,60,17533.0910789733,3,1,1,1,2,0,2,1,1,4,4,1,0,0,0,0
11,1,2,1,5,4,3,69,0,5,2,4,0,5,9555.04540814725,3,0,2,1,1,0,2,2,4,4,4,0,0,0,0,0
6,2,1,2,2,2,3,39,1,4,2,1,0,30,17642.3011610305,2,0,1,1,9,0,3,1,4,4,3,0,0,0,0,0
6,1,4,1,5,2,3,53,0,4,2,4,0,80,17026.7825002329,3,0,2,1,2,0,3,2,2,3,4,0,0,0,0,0
8,1,2,1,2,2,3,46,0,3,2,4,0,60,5000.0,3,0,2,1,10,0,2,2,4,2,4,0,0,0,0,0
9,1,4,1,5,2,3,30,0,5,2,4,0,45,7733.75069998298,2,2,2,1,0,0,2,2,2,1,4,0,0,0,0,0
6,2,1,1,5,1,4,33,1,3,2,4,0,30,12645.5805696877,3,0,1,1,11,0,1,1,3,4,4,0,0,0,0,0
10,1,2,1,6,4,2,39,0,4,2,4,0,20,68479.4934775351,3,0,2,1,10,0,3,2,3,3,3,0,0,0,0,0
7,1,4,1,5,3,3,52,0,3,2,4,0,15,10461.0,2,0,1,1,0,0,2,2,3,3,4,0,0,0,0,0
5,2,1,1,4,2,2,34,0,3,2,3,0,15,10914.356714574,1,0,1,1,5,0,3,1,2,4,4,0,0,0,0,0
8,1,2,2,1,2,2,51,1,2,2,4,0,13,18422.9729512669,4,0,1,1,7,0,2,2,4,1,4,0,0,0,0,0
3,2,1,1,2,3,4,73,1,2,2,2,0,10,6816.78007504018,1,0,1,2,4,0,2,1,1,4,2,0,0,0,0,0
6,1,8,1,4,2,3,49,0,3,2,4,0,45,7466.92792047456,3,0,2,1,2,0,2,2,4,1,4,0,1,0,0,0
7,1,3,1,4,1,2,52,1,5,2,4,0,20,10119.2698382409,3,0,2,1,1,1,2,3,4,1,4,0,0,0,0,0
9,2,3,1,6,4,3,36,0,4,2,4,0,15,8688.62637619852,4,1,1,1,5,0,2,2,3,3,3,0,0,0,0,0
8,1,4,1,5,3,2,40,0,4,2,4,0,30,11165.1080380829,2,1,1,1,2,0,2,2,4,3,4,0,1,0,0,0
7,1,2,1,5,4,4,62,0,4,1,1,0,30,3489.90351732551,4,0,1,1,14,0,3,2,4,1,4,0,0,0,0,0
10,1,3,1,4,2,5,50,1,5,2,4,0,5,21069.5190842653,2,0,1,1,8,0,2,2,3,3,3,0,0,0,0,0
9,1,2,1,6,2,2,59,1,5,2,4,0,20,8766.96819131656,4,0,1,1,3,0,2,2,4,3,4,0,1,0,0,0
9,1,2,1,5,4,2,67,1,4,2,4,0,50,10210.0802218087,3,0,2,1,9,0,3,2,2,1,2,0,0,0,0,0
6,2,1,1,5,2,2,30,0,5,2,4,0,15,13428.80184855,1,0,1,1,0,0,2,1,2,3,4,0,0,0,0,0
8,1,1,1,6,1,4,66,1,5,2,4,0,15,15127.5746438316,1,0,1,1,7,0,2,1,2,3,4,1,0,0,0,0
9,1,3,1,2,4,4,48,1,4,2,4,0,15,4381.13613200729,2,0,1,1,0,0,2,2,2,3,3,0,0,0,0,0
7,1,2,1,4,2,4,45,1,3,2,4,0,7,7946.26522063108,2,0,1,1,0,0,2,2,4,1,4,0,0,0,0,0
10,1,5,1,5,2,2,52,0,3,2,4,0,30,25186.5027102372,3,0,1,1,7,0,2,2,4,3,2,0,0,0,0,0
11,1,2,1,5,2,4,54,0,5,2,4,0,30,9640.63856704414,2,0,2,1,4,0,2,2,3,2,4,0,0,0,0,0
3,2,4,1,5,1,2,25,0,4,1,1,0,30,9168.9010057341,2,2,2,1,6,0,2,2,3,3,2,0,0,0,0,0
11,1,3,2,2,5,4,53,1,4,2,4,0,15,14476.5611241102,4,0,1,1,1,0,2,3,4,1,4,0,0,0,0,0
10,1,5,1,5,4,3,35,0,4,2,4,0,28,19547.5455985926,2,2,2,1,2,0,2,2,2,1,4,0,0,0,0,0
8,2,1,1,7,2,2,57,0,5,2,4,0,15,8057.40260734848,1,0,1,1,4,0,2,1,2,2,4,0,0,0,0,0
5,2,2,1,6,2,3,34,1,2,1,2,0,5,12857.904891633,2,0,1,1,4,0,2,2,3,3,4,0,0,0,0,0
10,1,3,1,5,4,3,43,1,5,2,4,0,14,17790.5275837447,2,0,1,1,4,1,2,2,3,3,3,0,0,0,0,0
7,1,4,2,2,2,2,20,1,2,2,1,0,20,12345.4241043507,8,0,3,1,0,0,1,3,4,1,4,0,0,0,0,0
11,1,2,1,5,4,4,27,0,5,2,4,0,5,17489.2326951156,2,0,1,1,3,0,2,2,2,1,2,0,1,0,0,0
6,1,1,2,2,5,5,57,1,2,2,2,0,10,20531.2824181847,2,0,1,2,0,0,3,1,4,4,4,0,0,0,0,0
9,1,2,1,2,3,2,58,0,5,2,4,0,45,240.0,6,0,2,1,2,0,2,2,2,1,4,0,0,0,0,0
8,1,1,1,5,2,3,56,0,3,2,4,0,30,20862.329401062,2,0,1,1,0,0,1,1,1,1,4,0,0,0,0,0
9,1,2,1,5,4,4,34,1,5,1,4,0,20,24233.1015351778,2,0,1,1,0,0,3,2,2,3,3,0,0,0,0,0
7,1,3,1,6,4,2,26,0,4,2,2,0,40,3781.06108181964,2,0,1,1,2,1,2,3,2,3,4,0,0,0,0,0
6,2,1,1,5,3,4,38,1,4,2,4,0,20,10737.6887172472,1,0,1,1,4,0,2,1,2,1,4,0,0,0,0,0
7,1,2,2,2,2,3,44,1,3,2,4,0,54,7822.64531088366,2,0,1,1,28,0,2,2,4,1,4,0,0,0,0,0
11,1,3,1,7,5,4,31,0,5,2,4,0,15,3000.0,5,0,1,1,1,0,2,3,3,3,4,0,1,0,0,0
6,1,2,2,1,2,2,66,0,3,2,4,0,10,13672.4163776073,3,0,1,1,1,0,2,2,2,1,4,0,0,0,0,0
7,1,4,1,2,2,2,49,1,4,2,4,0,25,21507.7460608498,3,0,1,1,2,0,2,2,4,4,4,0,0,0,0,0
7,1,2,1,7,2,3,28,1,5,1,4,0,35,48547.3100368397,2,0,1,1,7,0,2,2,3,1,2,0,1,0,0,0
6,2,1,2,1,2,1,51,1,3,2,2,0,25,10668.2510071274,1,0,1,1,4,0,2,1,2,1,4,0,0,0,0,0
7,1,4,1,4,2,2,57,0,5,2,4,0,40,17602.0663139226,2,0,1,1,7,0,3,2,1,4,4,1,0,0,0,0
9,1,3,1,4,2,2,51,0,5,2,4,0,20,17365.5422306357,2,0,2,1,20,0,2,2,1,4,4,0,1,0,0,0
10,1,2,1,4,4,4,28,0,4,2,4,0,15,7777.35942401952,2,0,2,1,0,0,3,2,4,3,4,0,0,0,0,0
10,1,1,1,3,5,5,27,0,4,2,1,0,25,20249.2811091567,6,0,1,1,0,0,2,1,4,1,3,0,0,0,0,0
9,1,2,1,6,1,2,71,0,4,2,4,0,50,17148.8872776259,3,0,1,2,2,0,3,2,3,1,4,0,0,0,0,0
4,2,6,1,7,2,1,31,1,3,2,1,0,24,19989.6888015935,2,1,1,1,4,0,1,2,1,4,4,0,0,0,0,0
10,1,2,1,5,4,4,64,1,4,2,1,0,23,9200.73458666493,2,0,2,1,4,0,2,2,4,4,4,0,0,0,0,0
6,1,1,1,5,1,1,56,1,4,2,1,0,15,5571.91663027443,2,0,1,1,1,0,2,1,4,3,4,0,0,0,0,0
8,2,3,1,6,2,2,34,1,4,2,4,0,35,2768.10344810697,3,0,2,1,0,0,3,2,2,4,4,1,0,0,0,0
8,1,3,1,2,4,3,58,1,1,2,2,0,8,7094.31229965262,3,0,1,1,0,0,2,2,4,1,2,0,0,0,0,0
6,1,3,2,2,2,1,45,1,3,2,4,0,30,21718.9865413734,2,0,3,1,7,0,3,3,2,3,4,0,0,0,0,0
5,2,5,1,5,1,2,48,1,4,2,4,0,15,10827.9413338103,4,1,1,1,0,0,2,4,4,1,4,1,0,0,0,0
1,2,2,1,4,2,3,22,1,4,2,4,0,30,12242.1225943526,2,0,1,1,21,0,1,2,2,1,4,1,0,0,0,0
10,1,4,1,6,4,4,48,0,4,2,4,0,30,11700.0,5,0,1,1,21,0,3,2,3,3,3,0,0,0,0,0
8,1,2,1,6,4,2,53,1,4,2,4,0,20,6560.26708900346,4,0,1,1,7,0,2,2,1,4,4,0,0,0,0,0
9,1,3,2,1,3,2,46,1,3,2,1,0,22,14334.4163402635,5,0,1,1,0,0,2,3,2,3,4,0,0,0,0,0
10,1,2,2,2,3,3,84,0,5,2,4,0,6,13026.1077489787,2,0,1,2,10,0,2,2,4,1,4,0,0,0,0,0
10,1,4,1,2,5,5,44,1,4,2,1,0,40,13742.1990793078,3,0,2,2,10,0,2,2,2,3,3,0,0,0,0,0
11,1,4,1,3,4,4,41,1,5,2,4,0,15,5348.7464600877,5,0,1,1,3,0,2,2,3,3,3,0,0,0,0,0
5,2,1,1,7,3,1,32,0,5,1,4,0,20,8315.47502326993,1,0,1,1,10,0,3,1,4,1,4,0,1,0,0,0
11,1,5,1,5,2,3,47,0,4,2,4,0,12,11978.9101136431,2,0,2,1,0,0,1,2,4,1,4,0,0,0,0,0
8,1,4,1,5,3,2,30,1,5,2,4,0,40,2676.08988115549,3,0,1,1,2,0,2,2,2,1,4,0,0,0,0,0
6,1,2,1,3,4,3,26,0,3,2,3,0,16,9274.70100028942,2,0,2,1,0,0,2,2,2,3,3,0,0,0,0,0
7,1,4,2,1,2,2,37,0,4,2,4,0,15,13469.1999963956,3,0,2,1,5,0,2,2,4,4,4,0,0,0,0,0
10,1,4,1,6,4,4,42,0,4,2,4,0,8,13294.175004097,2,0,1,1,3,9,2,2,3,2,3,0,0,0,0,0
7,1,2,2,3,2,2,64,0,5,2,1,0,50,11564.8779018958,2,0,1,2,4,0,2,2,2,1,4,0,0,0,0,0
7,1,5,2,1,4,3,51,0,4,2,1,0,20,17947.5867689713,2,0,1,1,0,0,2,2,4,3,4,0,0,0,0,0
6,1,2,2,1,3,3,66,1,2,2,4,0,10,45495.5027690083,5,0,2,2,25,0,3,2,4,1,2,0,0,0,0,0
7,1,2,1,6,2,2,52,1,5,2,4,0,300,44868.5328938161,2,0,1,1,3,0,2,1,2,1,4,0,0,0,0,0
8,1,2,1,6,4,4,62,0,4,2,4,0,45,25236.7168245336,3,0,1,1,0,0,2,2,3,3,3,0,0,0,0,0
11,1,5,1,2,2,4,47,0,5,2,4,0,10,17977.2811388252,3,0,1,1,5,0,3,3,4,4,4,0,0,0,0,0
10,1,3,1,2,3,2,57,0,4,2,4,0,90,23950.9121980432,3,0,1,1,7,1,3,3,4,4,4,0,0,0,0,0
7,1,1,1,6,2,2,66,0,4,2,4,0,45,4553.44044901011,1,0,1,1,3,0,2,1,3,4,4,0,0,0,0,0
6,1,2,2,2,2,2,70,1,3,1,1,0,15,12021.093991111,2,0,1,2,4,0,3,2,1,4,4,0,1,0,0,0
7,1,4,2,1,4,3,47,1,4,2,4,0,12,13766.6656242622,4,0,2,1,0,0,1,4,2,3,4,0,0,0,0,0
1,1,1,1,4,2,3,68,1,3,2,2,0,25,3431.11246153934,1,0,1,2,0,0,2,1,2,3,4,0,0,0,0,0
7,1,4,2,1,2,3,60,0,3,2,1,0,10,9696.54899764736,5,0,2,1,4,0,2,4,4,4,4,0,0,0,0,0
7,1,4,2,2,3,2,40,0,5,2,4,0,60,613.05494692186,2,1,1,1,14,2,2,2,2,4,4,0,1,0,0,0
5,1,1,1,5,4,3,46,0,3,2,4,0,20,6267.46789961167,2,0,1,1,2,0,3,1,3,3,3,0,0,0,0,0
3,2,1,1,5,3,3,39,1,3,2,2,0,9,12918.4920984722,1,0,1,1,1,0,2,1,2,2,4,0,0,0,0,0
7,1,2,2,1,3,4,38,0,2,2,4,0,25,6807.43476473851,2,0,2,1,15,0,2,2,2,3,4,0,0,0,0,0
7,2,3,1,4,2,3,55,0,3,2,4,0,30,2717.41267044768,2,0,1,1,30,0,2,3,4,4,4,0,0,0,0,0
10,1,3,1,5,2,2,44,0,5,2,4,0,12,11673.5439467811,2,0,1,1,12,1,3,2,2,4,1,0,0,0,0,0
10,1,4,1,4,1,1,42,0,2,2,1,0,15,4496.004496029,3,0,2,1,2,0,2,2,4,1,4,0,0,0,0,0
11,1,4,1,6,5,4,39,1,4,2,4,0,8,5471.22913644344,3,2,2,1,12,2,3,2,3,1,3,0,0,0,0,0
10,1,3,2,2,2,2,40,0,3,2,3,0,6,10675.1376516745,4,0,1,1,0,0,2,3,4,3,4,0,0,0,0,0
7,2,4,1,6,1,3,42,0,3,2,4,0,40,9739.9530967556,2,0,1,1,9,0,3,2,3,1,1,0,0,0,0,0
9,1,2,1,6,4,4,39,1,5,2,4,0,60,13497.0322559305,2,0,1,1,2,0,3,2,3,1,4,0,0,0,0,0
9,1,4,1,4,4,5,42,0,5,2,4,0,20,25410.4357900568,2,0,1,1,1,0,2,2,2,3,1,0,0,0,0,0
10,1,1,1,6,3,3,54,0,5,2,4,0,5,17260.904906328,1,0,1,1,7,0,2,1,2,3,4,0,0,0,0,0
11,1,2,1,4,4,4,32,1,5,2,4,0,20,12468.9511661408,2,0,1,1,5,0,3,2,1,3,4,0,0,0,0,0
5,1,4,1,2,1,2,35,1,3,2,2,0,45,2393.46098674728,3,0,1,2,4,0,3,2,3,1,4,1,0,0,0,0
11,1,2,1,2,5,5,47,0,4,2,4,0,20,23629.4307373462,3,0,1,1,0,0,2,2,2,3,3,0,0,0,0,0
11,1,1,1,5,4,3,40,0,4,2,3,0,25,15210.3541363202,2,0,1,1,5,1,3,1,2,4,4,0,0,0,0,0
4,2,4,1,8,1,2,35,0,1,2,1,0,10,7790.60580004592,2,0,1,1,5,2,2,2,1,4,3,0,0,0,0,0
9,1,4,1,5,4,3,30,1,5,2,4,0,15,10557.6226292354,3,2,2,1,3,0,2,2,4,1,4,0,0,0,0,0
11,1,5,1,5,3,2,56,0,2,2,4,0,20,12684.0190841695,2,0,1,1,0,1,3,2,3,1,3,0,0,0,0,0
7,1,4,1,6,4,3,19,1,3,2,1,0,10,5334.61732158145,4,0,3,2,7,0,3,4,1,1,4,0,0,0,0,0
8,1,2,1,3,3,4,58,0,5,2,4,0,30,12845.8930583022,2,0,1,1,18,0,2,2,1,3,3,0,0,0,0,0
8,1,2,2,2,2,2,60,1,2,2,1,0,10,9903.52066681711,2,0,2,1,5,0,2,2,4,1,4,0,0,0,0,0
11,1,4,1,5,4,4,46,0,4,2,4,0,40,5920.34949837167,4,0,1,1,2,0,2,2,4,4,4,1,0,0,0,0
7,1,2,1,6,4,2,64,1,5,2,4,0,20,25453.7295004683,2,0,2,2,4,0,2,2,3,3,3,0,0,0,0,0
10,1,2,1,4,5,3,32,0,4,1,4,0,20,14142.3614606349,2,0,2,1,5,0,2,2,3,3,3,0,0,0,0,0
7,1,2,1,3,2,4,55,0,3,2,1,0,60,6434.55208044869,5,0,1,1,5,0,2,2,3,3,3,0,0,0,0,0
5,1,1,1,5,1,2,60,1,4,2,4,0,9,8486.76114447392,1,0,1,1,6,0,2,1,4,4,4,0,0,0,0,0
6,1,2,1,5,1,2,56,1,2,2,1,0,15,1771.60102855982,3,0,1,1,5,0,3,2,3,4,4,0,0,0,0,0
10,1,4,1,6,3,3,18,1,2,2,4,0,30,8885.84824857749,3,0,3,2,3,0,2,3,4,3,4,0,1,0,0,0
4,1,1,1,2,2,2,64,1,2,2,3,0,20,463.292125366137,3,0,1,1,5,0,2,1,2,3,4,1,0,0,0,0
11,1,3,1,4,4,4,51,1,5,2,4,1,45,16985.4176620474,4,0,1,1,5,0,3,3,1,3,4,0,0,0,0,0
8,1,2,1,4,5,5,72,0,5,2,3,0,15,6544.8549278866,3,0,1,2,18,0,3,2,3,1,3,0,0,0,0,0
3,1,1,1,3,4,3,59,0,3,2,1,0,4,9655.36260249929,1,0,1,1,2,0,2,1,4,2,3,0,0,0,0,0
8,1,2,1,5,1,2,47,0,5,2,4,0,20,7329.8361878858,2,0,2,1,13,0,2,2,3,1,1,0,0,0,0,0
10,1,4,1,5,5,4,47,0,4,2,4,0,60,17634.9166958855,2,0,2,1,5,0,2,2,4,4,4,1,0,0,0,0
3,1,2,1,2,1,1,66,1,2,2,1,0,5,14969.081932261,2,0,1,1,0,0,2,2,2,4,2,0,0,0,0,0
10,1,3,1,3,3,2,27,0,3,2,3,0,15,9674.83694134836,2,1,2,2,2,0,3,2,1,1,4,0,0,0,0,0
6,2,5,1,6,1,2,65,0,5,2,4,0,30,17825.6940515683,4,0,2,1,7,0,2,5,4,4,4,0,1,0,0,0
9,1,5,1,6,5,4,58,0,4,1,4,0,30,17965.8756391483,2,0,1,1,2,0,2,2,3,3,4,0,0,0,0,0
11,1,2,1,3,2,3,62,1,5,2,4,0,100,19222.0799401439,2,0,2,1,7,0,2,2,3,4,4,1,0,0,0,0
10,1,2,1,5,3,2,30,0,5,2,4,0,10,7549.75611357476,2,0,1,1,10,3,3,2,4,3,1,0,0,0,0,0
8,2,3,1,6,5,2,40,0,5,2,4,0,10,5631.06641732759,2,1,1,1,2,0,3,2,2,4,4,0,1,0,0,0
8,1,2,1,6,3,2,29,1,5,2,4,0,20,6907.15925914926,2,0,1,1,5,0,2,2,3,3,3,0,0,0,0,0
11,1,4,1,6,4,3,45,0,5,2,4,0,30,10859.1772561722,2,1,1,1,4,0,3,2,2,3,4,0,0,0,0,0
6,1,2,1,6,4,4,63,0,4,2,3,0,90,15104.5204940533,2,0,2,1,7,0,1,2,4,4,4,0,0,0,0,0
10,1,2,1,5,2,2,53,1,5,2,4,0,30,10936.1447559493,2,0,1,1,14,0,2,1,3,1,4,1,0,0,0,0
11,1,2,1,4,5,5,49,0,4,2,4,0,60,20776.1688986424,2,0,2,1,0,0,3,2,3,1,4,0,0,0,0,0
10,1,2,1,4,4,4,39,0,5,2,4,0,30,130574.360579767,2,0,7,1,4,0,3,2,3,2,4,0,0,0,0,0
9,1,2,1,6,2,3,55,1,3,2,4,0,15,14359.1284935095,2,0,1,1,21,0,2,2,1,4,4,0,0,0,0,0
8,2,1,1,6,5,1,26,0,5,2,4,0,15,20410.1065911772,2,0,1,1,5,2,3,1,4,4,3,0,0,0,0,0
7,1,2,1,2,2,2,64,1,3,2,4,0,80,17096.4419557447,2,0,2,1,1,0,1,2,4,3,4,0,0,0,0,0
8,1,3,1,4,4,4,42,1,4,1,1,0,6,7854.54545454545,2,0,2,1,4,0,3,3,4,1,4,0,0,0,0,0
9,1,3,1,4,2,3,58,0,3,2,4,0,15,13595.6310979435,3,0,1,1,2,0,2,2,4,4,2,0,0,0,0,0
6,1,4,1,4,2,3,29,1,3,2,1,0,15,13799.4771830235,4,0,3,1,0,0,3,3,4,4,4,0,0,0,0,0
7,1,5,1,5,3,4,46,0,5,2,4,0,25,15336.019524083,3,0,1,1,0,0,3,4,4,1,4,0,0,0,0,0
5,2,3,1,6,4,4,32,1,3,2,2,0,15,9611.95184913276,1,0,1,1,5,0,2,1,2,2,2,1,0,0,0,0
7,2,4,1,6,2,2,41,1,5,2,1,0,20,21628.7542993273,2,0,1,1,5,0,2,2,2,4,2,0,0,0,0,0
11,1,2,1,3,5,2,65,0,5,2,4,0,20,21777.4047287801,3,0,1,1,0,0,2,2,4,4,4,0,0,0,0,0
10,1,2,1,6,5,5,35,0,4,2,4,0,35,4086.37206391326,4,0,1,1,5,0,3,2,3,1,4,0,0,0,0,0
6,1,4,1,5,3,3,59,0,3,2,3,0,7,1742.39286446658,4,0,1,1,10,0,2,4,4,4,4,0,0,0,0,0
10,1,2,1,4,4,2,54,0,4,2,3,0,60,167324.296206572,4,0,1,1,30,0,2,2,2,1,3,0,0,0,0,0
7,1,2,2,1,1,2,51,1,2,2,2,0,30,14197.7317269355,2,0,1,1,25,0,3,2,4,1,4,0,0,0,0,0
10,1,2,1,3,5,5,56,0,5,2,4,0,11,40897.393597131,3,0,2,1,3,0,2,2,4,1,4,0,1,0,0,0
10,1,4,2,4,3,3,39,0,5,2,4,0,12,17377.6787485346,2,1,1,1,4,1,3,2,2,3,3,0,0,0,0,0
10,1,4,1,6,4,4,51,0,5,2,4,0,25,5458.47460564513,2,0,2,1,11,0,3,2,4,1,3,0,1,0,0,0
6,2,5,1,5,4,4,29,0,2,2,3,0,30,11221.8855205901,2,1,1,1,0,0,2,2,4,4,4,0,0,0,0,0
11,1,2,1,5,5,3,54,1,5,2,4,0,23,10343.6535409726,2,0,1,1,20,1,2,2,2,3,4,0,0,0,0,0
10,1,3,1,5,4,4,51,0,3,2,4,0,10,9058.74641519445,4,0,1,1,2,0,2,2,3,3,3,0,0,0,0,0
7,1,4,1,3,2,2,37,1,5,2,4,0,30,16866.5514391774,2,1,1,1,2,0,3,2,4,1,4,0,0,0,0,0
8,1,3,1,5,4,2,24,1,3,2,4,0,46,14858.8765692062,2,0,2,1,3,0,2,2,2,3,4,0,0,0,0,0
5,2,1,1,4,2,4,29,1,3,1,1,0,5,21724.0133639302,1,0,1,1,1,0,2,1,4,1,4,0,0,0,0,0
6,2,1,1,5,5,4,23,1,4,2,4,0,7,117536.141227838,1,0,1,1,5,2,2,1,4,4,4,0,0,0,0,0
2,1,3,2,1,4,3,63,0,4,2,1,0,5,11782.3613854015,4,0,7,1,7,0,2,3,2,3,4,0,0,0,0,0
10,1,1,1,6,4,4,68,1,5,2,4,0,45,18532.0514009035,1,0,1,1,2,0,2,1,4,4,4,0,0,0,0,0
5,2,1,1,4,3,3,32,1,4,2,2,0,10,5542.88018632021,1,0,1,1,3,0,3,1,2,3,1,0,0,0,0,0
